timestamp,sensor_id,latitude,longitude,sensor_type,radiation_level,quality_flag,status
2024-01-08T16:00:00Z,007,49.542097649439235,-1.8744515932910144,alpha,0.0711,normal,operational
2024-01-08T16:00:00Z,008,49.524039997917136,-1.8404443308431655,alpha,0.0929,normal,operational
2024-01-08T16:00:00Z,009,49.53970976871205,-1.8421332706976683,beta,0.1256,normal,operational
2024-01-08T16:00:00Z,010,49.54115194352111,-1.8767024976760147,beta,0.1335,normal,operational
2024-01-08T16:00:00Z,011,49.533732253287454,-1.85943152862601,beta,0.1165,normal,operational
2024-01-08T16:00:00Z,012,49.541573367549574,-1.8643918613158166,beta,0.1266,normal,operational
2024-01-08T16:00:00Z,013,49.548040167414584,-1.8437704747635872,gamma,0.1284,normal,operational
2024-01-08T16:00:00Z,014,49.52766286473023,-1.8621212148759514,gamma,0.1314,normal,operational
2024-01-08T16:00:00Z,015,49.53386878467631,-1.8465598296001553,beta,0.1098,normal,operational
2024-01-08T17:00:00Z,001,49.54744418130489,-1.8423994190897792,beta,0.1164,normal,operational
2024-01-08T17:00:00Z,002,49.54811226239893,-1.840870942864567,alpha,0.059,normal,operational
2024-01-08T17:00:00Z,003,49.528584186043595,-1.8753005055338143,beta,0.1364,normal,operational
2024-01-08T17:00:00Z,004,49.54491342878202,-1.8610001167375594,gamma,0.1243,normal,operational
2024-01-08T17:00:00Z,005,49.53925236556679,-1.8575866901502014,beta,0.1132,normal,operational
2024-01-08T17:00:00Z,006,49.53557287847391,-1.8438387445081026,beta,0.1088,normal,operational
2024-01-08T17:00:00Z,007,49.542097649439235,-1.8744515932910144,alpha,0.086,normal,operational
2024-01-08T17:00:00Z,008,49.524039997917136,-1.8404443308431655,alpha,0.0717,normal,operational
2024-01-08T17:00:00Z,009,49.53970976871205,-1.8421332706976683,beta,0.1173,normal,operational
2024-01-08T17:00:00Z,010,49.54115194352111,-1.8767024976760147,beta,0.1092,normal,operational
2024-01-08T17:00:00Z,011,49.533732253287454,-1.85943152862601,beta,0.121,normal,operational
2024-01-08T17:00:00Z,012,49.541573367549574,-1.8643918613158166,beta,0.1141,normal,operational
2024-01-08T17:00:00Z,013,49.548040167414584,-1.8437704747635872,gamma,0.1417,normal,operational
2024-01-08T17:00:00Z,014,49.52766286473023,-1.8621212148759514,gamma,0.1222,normal,operational
2024-01-08T17:00:00Z,015,49.53386878467631,-1.8465598296001553,beta,0.1028,normal,operational
2024-01-08T18:00:00Z,001,49.54744418130489,-1.8423994190897792,beta,0.1313,normal,operational
2024-01-08T18:00:00Z,002,49.54811226239893,-1.840870942864567,alpha,0.0849,normal,operational
2024-01-08T18:00:00Z,003,49.528584186043595,-1.8753005055338143,beta,0.0967,normal,operational
2024-01-08T18:00:00Z,004,49.54491342878202,-1.8610001167375594,gamma,0.1992,normal,operational
2024-01-08T18:00:00Z,005,49.53925236556679,-1.8575866901502014,beta,0.1288,normal,operational
2024-01-08T18:00:00Z,006,49.53557287847391,-1.8438387445081026,beta,0.1223,normal,operational
2024-01-08T18:00:00Z,007,49.542097649439235,-1.8744515932910144,alpha,0.0488,low,operational
2024-01-08T18:00:00Z,008,49.524039997917136,-1.8404443308431655,alpha,0.0848,normal,operational
2024-01-08T18:00:00Z,009,49.53970976871205,-1.8421332706976683,beta,0.1474,normal,operational
2024-01-08T18:00:00Z,010,49.54115194352111,-1.8767024976760147,beta,0.0978,normal,operational
2024-01-08T18:00:00Z,011,49.533732253287454,-1.85943152862601,beta,0.1234,normal,operational
2024-01-08T18:00:00Z,012,49.541573367549574,-1.8643918613158166,beta,0.1155,normal,operational
2024-01-08T18:00:00Z,013,49.548040167414584,-1.8437704747635872,gamma,0.1492,normal,operational
2024-01-08T18:00:00Z,014,49.52766286473023,-1.8621212148759514,gamma,0.1393,normal,operational
2024-01-08T18:00:00Z,015,49.53386878467631,-1.8465598296001553,beta,0.104,normal,operational
2024-01-08T19:00:00Z,001,49.54744418130489,-1.8423994190897792,beta,0.0986,normal,operational
2024-01-08T19:00:00Z,002,49.54811226239893,-1.840870942864567,alpha,0.0739,normal,operational
2024-01-08T19:00:00Z,003,49.528584186043595,-1.8753005055338143,beta,0.0954,normal,operational
2024-01-08T19:00:00Z,004,49.54491342878202,-1.8610001167375594,gamma,0.1282,normal,operational
2024-01-08T19:00:00Z,005,49.53925236556679,-1.8575866901502014,beta,0.1176,normal,operational
2024-01-08T19:00:00Z,006,49.53557287847391,-1.8438387445081026,beta,0.0881,normal,operational
2024-01-08T19:00:00Z,007,49.542097649439235,-1.8744515932910144,alpha,0.0852,normal,operational
2024-01-08T19:00:00Z,008,49.524039997917136,-1.8404443308431655,alpha,0.0609,normal,operational
2024-01-08T19:00:00Z,009,49.53970976871205,-1.8421332706976683,beta,0.1183,normal,operational
2024-01-08T19:00:00Z,010,49.54115194352111,-1.8767024976760147,beta,0.13,normal,operational
2024-01-08T19:00:00Z,011,49.533732253287454,-1.85943152862601,beta,0.1021,normal,operational
2024-01-08T19:00:00Z,012,49.541573367549574,-1.8643918613158166,beta,0.1269,normal,operational
2024-01-08T19:00:00Z,013,49.548040167414584,-1.8437704747635872,gamma,0.156,normal,operational
2024-01-08T19:00:00Z,014,49.52766286473023,-1.8621212148759514,gamma,0.1915,normal,operational
2024-01-08T19:00:00Z,015,49.53386878467631,-1.8465598296001553,beta,0.1359,normal,operational
2024-01-08T20:00:00Z,001,49.54744418130489,-1.8423994190897792,beta,0.0856,normal,operational
2024-01-08T20:00:00Z,002,49.54811226239893,-1.840870942864567,alpha,0.0543,normal,operational
2024-01-08T20:00:00Z,003,49.528584186043595,-1.8753005055338143,beta,0.0981,normal,operational
2024-01-08T20:00:00Z,004,49.54491342878202,-1.8610001167375594,gamma,0.1452,normal,operational
2024-01-08T20:00:00Z,005,49.53925236556679,-1.8575866901502014,beta,0.1406,normal,operational
2024-01-08T20:00:00Z,006,49.53557287847391,-1.8438387445081026,beta,0.1158,normal,operational
2024-01-08T20:00:00Z,007,49.542097649439235,-1.8744515932910144,alpha,0.0728,normal,operational
2024-01-08T20:00:00Z,008,49.524039997917136,-1.8404443308431655,alpha,0.0696,normal,operational
2024-01-08T20:00:00Z,009,49.53970976871205,-1.8421332706976683,beta,0.1279,normal,operational
2024-01-08T20:00:00Z,010,49.54115194352111,-1.8767024976760147,beta,0.1215,normal,operational
2024-01-08T20:00:00Z,011,49.533732253287454,-1.85943152862601,beta,0.103,normal,operational
2024-01-08T20:00:00Z,012,49.541573367549574,-1.8643918613158166,beta,0.1201,normal,operational
2024-01-08T20:00:00Z,013,49.548040167414584,-1.8437704747635872,gamma,0.1656,normal,operational
2024-01-08T20:00:00Z,014,49.52766286473023,-1.8621212148759514,gamma,0.1439,normal,operational
2024-01-08T20:00:00Z,015,49.53386878467631,-1.8465598296001553,beta,0.1239,normal,operational
2024-01-08T21:00:00Z,001,49.54744418130489,-1.8423994190897792,beta,0.108,normal,operational
2024-01-08T21:00:00Z,002,49.54811226239893,-1.840870942864567,alpha,0.0542,normal,operational
2024-01-08T21:00:00Z,003,49.528584186043595,-1.8753005055338143,beta,0.0891,normal,operational
2024-01-08T21:00:00Z,004,49.54491342878202,-1.8610001167375594,gamma,0.1395,normal,operational
2024-01-08T21:00:00Z,005,49.53925236556679,-1.8575866901502014,beta,0.1109,normal,operational
2024-01-08T21:00:00Z,006,49.53557287847391,-1.8438387445081026,beta,0.1123,normal,operational
2024-01-08T21:00:00Z,007,49.542097649439235,-1.8744515932910144,alpha,0.0779,normal,operational
2024-01-08T21:00:00Z,008,49.524039997917136,-1.8404443308431655,alpha,0.0599,normal,operational
2024-01-08T21:00:00Z,009,49.53970976871205,-1.8421332706976683,beta,0.0894,normal,operational
2024-01-08T21:00:00Z,010,49.54115194352111,-1.8767024976760147,beta,0.1072,normal,operational
2024-01-08T21:00:00Z,011,49.533732253287454,-1.85943152862601,beta,0.0983,normal,operational
2024-01-08T21:00:00Z,012,49.541573367549574,-1.8643918613158166,beta,0.1087,normal,operational
2024-01-08T21:00:00Z,013,49.548040167414584,-1.8437704747635872,gamma,0.1753,normal,operational
2024-01-08T21:00:00Z,014,49.52766286473023,-1.8621212148759514,gamma,0.1201,normal,operational
2024-01-08T21:00:00Z,015,49.53386878467631,-1.8465598296001553,beta,0.127,normal,operational
2024-01-08T22:00:00Z,001,49.54744418130489,-1.8423994190897792,beta,0.1291,normal,operational
2024-01-08T22:00:00Z,002,49.54811226239893,-1.840870942864567,alpha,0.0765,normal,operational
2024-01-08T22:00:00Z,003,49.528584186043595,-1.8753005055338143,beta,0.1161,normal,operational
2024-01-08T22:00:00Z,004,49.54491342878202,-1.8610001167375594,gamma,0.106,normal,operational
2024-01-08T22:00:00Z,005,49.53925236556679,-1.8575866901502014,beta,0.0757,normal,operational
2024-01-08T22:00:00Z,006,49.53557287847391,-1.8438387445081026,beta,0.1143,normal,operational
2024-01-08T22:00:00Z,007,49.542097649439235,-1.8744515932910144,alpha,0.0599,normal,operational
2024-01-08T22:00:00Z,008,49.524039997917136,-1.8404443308431655,alpha,0.0732,normal,operational
2024-01-08T22:00:00Z,009,49.53970976871205,-1.8421332706976683,beta,0.0888,normal,operational
2024-01-08T22:00:00Z,010,49.54115194352111,-1.8767024976760147,beta,0.0909,normal,operational
2024-01-08T22:00:00Z,011,49.533732253287454,-1.85943152862601,beta,0.1331,normal,operational
2024-01-08T22:00:00Z,012,49.541573367549574,-1.8643918613158166,beta,0.1195,normal,operational
2024-01-08T22:00:00Z,013,49.548040167414584,-1.8437704747635872,gamma,0.1543,normal,operational
2024-01-08T22:00:00Z,014,49.52766286473023,-1.8621212148759514,gamma,0.0802,normal,operational
2024-01-08T22:00:00Z,015,49.53386878467631,-1.8465598296001553,beta,0.0839,normal,operational
2024-01-08T23:00:00Z,001,49.54744418130489,-1.8423994190897792,beta,0.1118,normal,operational
2024-01-08T23:00:00Z,002,49.54811226239893,-1.840870942864567,alpha,0.0674,normal,operational
2024-01-08T23:00:00Z,003,49.528584186043595,-1.8753005055338143,beta,0.1142,normal,operational
2024-01-08T23:00:00Z,004,49.54491342878202,-1.8610001167375594,gamma,0.1393,normal,operational
2024-01-08T23:00:00Z,005,49.53925236556679,-1.8575866901502014,beta,0.1201,normal,operational
2024-01-08T23:00:00Z,006,49.53557287847391,-1.8438387445081026,beta,0.13,normal,operational
2024-01-08T23:00:00Z,007,49.542097649439235,-1.8744515932910144,alpha,0.0822,normal,operational
2024-01-08T23:00:00Z,008,49.524039997917136,-1.8404443308431655,alpha,0.0869,normal,operational
2024-01-08T23:00:00Z,009,49.53970976871205,-1.8421332706976683,beta,0.1139,normal,operational
2024-01-08T23:00:00Z,010,49.54115194352111,-1.8767024976760147,beta,0.1087,normal,operational
2024-01-08T23:00:00Z,011,49.533732253287454,-1.85943152862601,beta,0.1325,normal,operational
2024-01-08T23:00:00Z,012,49.541573367549574,-1.8643918613158166,beta,0.1232,normal,operational
2024-01-08T23:00:00Z,013,49.548040167414584,-1.8437704747635872,gamma,0.0862,normal,operational
2024-01-08T23:00:00Z,014,49.52766286473023,-1.8621212148759514,gamma,0.0883,normal,operational
2024-01-08T23:00:00Z,015,49.53386878467631,-1.8465598296001553,beta,0.1161,normal,operational
2024-01-09T00:00:00Z,001,49.54744418130489,-1.8423994190897792,beta,0.1043,normal,operational
2024-01-09T00:00:00Z,002,49.54811226239893,-1.840870942864567,alpha,0.0805,normal,operational
2024-01-09T00:00:00Z,003,49.528584186043595,-1.8753005055338143,beta,0.1072,normal,operational
2024-01-09T00:00:00Z,004,49.54491342878202,-1.8610001167375594,gamma,0.1098,normal,operational
2024-01-09T00:00:00Z,005,49.53925236556679,-1.8575866901502014,beta,0.082,normal,operational
2024-01-09T00:00:00Z,006,49.53557287847391,-1.8438387445081026,beta,0.1236,normal,operational
2024-01-09T00:00:00Z,007,49.542097649439235,-1.8744515932910144,alpha,0.0806,normal,operational
2024-01-09T00:00:00Z,008,49.524039997917136,-1.8404443308431655,alpha,0.0575,normal,operational
2024-01-09T00:00:00Z,009,49.53970976871205,-1.8421332706976683,beta,0.1072,normal,operational
2024-01-09T00:00:00Z,010,49.54115194352111,-1.8767024976760147,beta,0.1116,normal,operational
2024-01-09T00:00:00Z,011,49.533732253287454,-1.85943152862601,beta,0.1267,normal,operational
2024-01-09T00:00:00Z,012,49.541573367549574,-1.8643918613158166,beta,0.1125,normal,operational
2024-01-09T00:00:00Z,013,49.548040167414584,-1.8437704747635872,gamma,0.1331,normal,operational
2024-01-09T00:00:00Z,014,49.52766286473023,-1.8621212148759514,gamma,0.1699,normal,operational
2024-01-09T00:00:00Z,015,49.53386878467631,-1.8465598296001553,beta,0.1108,normal,operational
2024-01-09T01:00:00Z,001,49.54744418130489,-1.8423994190897792,beta,0.1108,normal,operational
2024-01-09T01:00:00Z,002,49.54811226239893,-1.840870942864567,alpha,0.0863,normal,operational
2024-01-09T01:00:00Z,003,49.528584186043595,-1.8753005055338143,beta,0.1273,normal,operational
2024-01-09T01:00:00Z,004,49.54491342878202,-1.8610001167375594,gamma,0.1558,normal,operational
2024-01-09T01:00:00Z,005,49.53925236556679,-1.8575866901502014,beta,0.0928,normal,operational
2024-01-09T01:00:00Z,006,49.53557287847391,-1.8438387445081026,beta,0.0868,normal,operational
2024-01-09T01:00:00Z,007,49.542097649439235,-1.8744515932910144,alpha,0.0627,normal,operational
2024-01-09T01:00:00Z,008,49.524039997917136,-1.8404443308431655,alpha,0.0626,normal,operational
2024-01-09T01:00:00Z,009,49.53970976871205,-1.8421332706976683,beta,0.1035,normal,operational
2024-01-09T01:00:00Z,010,49.54115194352111,-1.8767024976760147,beta,0.1206,normal,operational
2024-01-09T01:00:00Z,011,49.533732253287454,-1.85943152862601,beta,0.101,normal,operational
2024-01-09T01:00:00Z,012,49.541573367549574,-1.8643918613158166,beta,0.1175,normal,operational
2024-01-09T01:00:00Z,013,49.548040167414584,-1.8437704747635872,gamma,0.1312,normal,operational
2024-01-09T01:00:00Z,014,49.52766286473023,-1.8621212148759514,gamma,0.1224,normal,operational
2024-01-09T01:00:00Z,015,49.53386878467631,-1.8465598296001553,beta,0.118,normal,operational
2024-01-09T02:00:00Z,001,49.54744418130489,-1.8423994190897792,beta,0.0908,normal,operational
2024-01-09T02:00:00Z,002,49.54811226239893,-1.840870942864567,alpha,0.0811,normal,operational
2024-01-09T02:00:00Z,003,49.528584186043595,-1.8753005055338143,beta,0.1125,normal,operational
2024-01-09T02:00:00Z,004,49.54491342878202,-1.8610001167375594,gamma,0.1722,normal,operational
2024-01-09T02:00:00Z,005,49.53925236556679,-1.8575866901502014,beta,0.1136,normal,operational
2024-01-09T02:00:00Z,006,49.53557287847391,-1.8438387445081026,beta,0.0959,normal,operational
2024-01-09T02:00:00Z,007,49.542097649439235,-1.8744515932910144,alpha,0.0646,normal,operational
2024-01-09T02:00:00Z,008,49.524039997917136,-1.8404443308431655,alpha,0.0888,normal,operational
2024-01-09T02:00:00Z,009,49.53970976871205,-1.8421332706976683,beta,0.1065,normal,operational
2024-01-09T02:00:00Z,010,49.54115194352111,-1.8767024976760147,beta,0.1267,normal,operational
2024-01-09T02:00:00Z,011,49.533732253287454,-1.85943152862601,beta,0.0949,normal,operational
2024-01-09T02:00:00Z,012,49.541573367549574,-1.8643918613158166,beta,0.0967,normal,operational
2024-01-09T02:00:00Z,013,49.548040167414584,-1.8437704747635872,gamma,0.1472,normal,operational
2024-01-09T02:00:00Z,014,49.52766286473023,-1.8621212148759514,gamma,0.1241,normal,operational
2024-01-09T02:00:00Z,015,49.53386878467631,-1.8465598296001553,beta,0.1257,normal,operational
2024-01-09T03:00:00Z,001,49.54744418130489,-1.8423994190897792,beta,0.1423,normal,operational
2024-01-09T03:00:00Z,002,49.54811226239893,-1.840870942864567,alpha,0.0593,normal,operational
2024-01-09T03:00:00Z,003,49.528584186043595,-1.8753005055338143,beta,0.1204,normal,operational
2024-01-09T03:00:00Z,004,49.54491342878202,-1.8610001167375594,gamma,0.1787,normal,operational
2024-01-09T03:00:00Z,005,49.53925236556679,-1.8575866901502014,beta,0.1032,normal,operational
2024-01-09T03:00:00Z,006,49.53557287847391,-1.8438387445081026,beta,0.1021,normal,operational
2024-01-09T03:00:00Z,007,49.542097649439235,-1.8744515932910144,alpha,0.0563,normal,operational
2024-01-09T03:00:00Z,008,49.524039997917136,-1.8404443308431655,alpha,0.0595,normal,operational
2024-01-09T03:00:00Z,009,49.53970976871205,-1.8421332706976683,beta,0.0948,normal,operational
2024-01-09T03:00:00Z,010,49.54115194352111,-1.8767024976760147,beta,0.1407,normal,operational
2024-01-09T03:00:00Z,011,49.533732253287454,-1.85943152862601,beta,0.0931,normal,operational
2024-01-09T03:00:00Z,012,49.541573367549574,-1.8643918613158166,beta,0.1228,normal,operational
2024-01-09T03:00:00Z,013,49.548040167414584,-1.8437704747635872,gamma,0.1244,normal,operational
2024-01-09T03:00:00Z,014,49.52766286473023,-1.8621212148759514,gamma,0.1415,normal,operational
2024-01-09T03:00:00Z,015,49.53386878467631,-1.8465598296001553,beta,0.0833,normal,operational
2024-01-09T04:00:00Z,001,49.54744418130489,-1.8423994190897792,beta,0.1214,normal,operational
2024-01-09T04:00:00Z,002,49.54811226239893,-1.840870942864567,alpha,0.0753,normal,operational
2024-01-09T04:00:00Z,003,49.528584186043595,-1.8753005055338143,beta,0.1256,normal,operational
2024-01-09T04:00:00Z,004,49.54491342878202,-1.8610001167375594,gamma,0.125,normal,operational
2024-01-09T04:00:00Z,005,49.53925236556679,-1.8575866901502014,beta,0.1081,normal,operational
2024-01-09T04:00:00Z,006,49.53557287847391,-1.8438387445081026,beta,0.1196,normal,operational
2024-01-09T04:00:00Z,007,49.542097649439235,-1.8744515932910144,alpha,0.0934,normal,operational
2024-01-09T04:00:00Z,008,49.524039997917136,-1.8404443308431655,alpha,0.0598,normal,operational
2024-01-09T04:00:00Z,009,49.53970976871205,-1.8421332706976683,beta,0.1044,normal,operational
2024-01-09T04:00:00Z,010,49.54115194352111,-1.8767024976760147,beta,0.1462,normal,operational
2024-01-09T04:00:00Z,011,49.533732253287454,-1.85943152862601,beta,0.1182,normal,operational
2024-01-09T04:00:00Z,012,49.541573367549574,-1.8643918613158166,beta,0.10780000000000001,normal,operational
2024-01-09T04:00:00Z,013,49.548040167414584,-1.8437704747635872,gamma,0.131,normal,operational
2024-01-09T04:00:00Z,014,49.52766286473023,-1.8621212148759514,gamma,0.1574,normal,operational
2024-01-09T04:00:00Z,015,49.53386878467631,-1.8465598296001553,beta,0.1174,normal,operational
2024-01-09T05:00:00Z,001,49.54744418130489,-1.8423994190897792,beta,0.1252,normal,operational
2024-01-09T05:00:00Z,002,49.54811226239893,-1.840870942864567,alpha,0.0902,normal,operational
2024-01-09T05:00:00Z,003,49.528584186043595,-1.8753005055338143,beta,0.1196,normal,operational
2024-01-09T05:00:00Z,004,49.54491342878202,-1.8610001167375594,gamma,0.1825,normal,operational
2024-01-09T05:00:00Z,005,49.53925236556679,-1.8575866901502014,beta,0.1271,normal,operational
2024-01-09T05:00:00Z,006,49.53557287847391,-1.8438387445081026,beta,0.1462,normal,operational
2024-01-09T05:00:00Z,007,49.542097649439235,-1.8744515932910144,alpha,0.1016,normal,operational
2024-01-09T05:00:00Z,008,49.524039997917136,-1.8404443308431655,alpha,0.0781,normal,operational
2024-01-09T05:00:00Z,009,49.53970976871205,-1.8421332706976683,beta,0.1021,normal,operational
2024-01-09T05:00:00Z,010,49.54115194352111,-1.8767024976760147,beta,0.116,normal,operational
2024-01-09T05:00:00Z,011,49.533732253287454,-1.85943152862601,beta,0.1145,normal,operational
2024-01-09T05:00:00Z,012,49.541573367549574,-1.8643918613158166,beta,0.0993,normal,operational
2024-01-09T05:00:00Z,013,49.548040167414584,-1.8437704747635872,gamma,0.1927,normal,operational
2024-01-09T05:00:00Z,014,49.52766286473023,-1.8621212148759514,gamma,0.1453,normal,operational
2024-01-09T05:00:00Z,015,49.53386878467631,-1.8465598296001553,beta,0.1169,normal,operational
2024-01-09T06:00:00Z,001,49.54744418130489,-1.8423994190897792,beta,0.1344,normal,operational
2024-01-09T06:00:00Z,002,49.54811226239893,-1.840870942864567,alpha,0.0965,normal,operational
2024-01-09T06:00:00Z,003,49.528584186043595,-1.8753005055338143,beta,0.1099,normal,operational
2024-01-09T06:00:00Z,004,49.54491342878202,-1.8610001167375594,gamma,0.1717,normal,operational
2024-01-09T06:00:00Z,005,49.53925236556679,-1.8575866901502014,beta,0.1336,normal,operational
2024-01-09T06:00:00Z,006,49.53557287847391,-1.8438387445081026,beta,0.1073,normal,operational
2024-01-09T06:00:00Z,007,49.542097649439235,-1.8744515932910144,alpha,0.1052,normal,operational
2024-01-09T06:00:00Z,008,49.524039997917136,-1.8404443308431655,alpha,0.0843,normal,operational
2024-01-09T06:00:00Z,009,49.53970976871205,-1.8421332706976683,beta,0.1449,normal,operational
2024-01-09T06:00:00Z,010,49.54115194352111,-1.8767024976760147,beta,0.0868,normal,operational
2024-01-09T06:00:00Z,011,49.533732253287454,-1.85943152862601,beta,0.1326,normal,operational
2024-01-09T06:00:00Z,012,49.541573367549574,-1.8643918613158166,beta,0.10780000000000001,normal,operational
2024-01-09T06:00:00Z,013,49.548040167414584,-1.8437704747635872,gamma,0.1618,normal,operational
2024-01-09T06:00:00Z,014,49.52766286473023,-1.8621212148759514,gamma,0.1664,normal,operational
2024-01-09T06:00:00Z,015,49.53386878467631,-1.8465598296001553,beta,0.1326,normal,operational
2024-01-09T07:00:00Z,001,49.54744418130489,-1.8423994190897792,beta,0.1049,normal,operational
2024-01-09T07:00:00Z,002,49.54811226239893,-1.840870942864567,alpha,0.0866,normal,operational
2024-01-09T07:00:00Z,003,49.528584186043595,-1.8753005055338143,beta,0.1213,normal,operational
2024-01-09T07:00:00Z,004,49.54491342878202,-1.8610001167375594,gamma,0.1205,normal,operational
2024-01-09T07:00:00Z,005,49.53925236556679,-1.8575866901502014,beta,0.1342,normal,operational
2024-01-09T07:00:00Z,006,49.53557287847391,-1.8438387445081026,beta,0.0994,normal,operational
2024-01-09T07:00:00Z,007,49.542097649439235,-1.8744515932910144,alpha,0.0649,normal,operational
2024-01-09T07:00:00Z,008,49.524039997917136,-1.8404443308431655,alpha,0.0792,normal,operational
2024-01-09T07:00:00Z,009,49.53970976871205,-1.8421332706976683,beta,0.099,normal,operational
2024-01-09T07:00:00Z,010,49.54115194352111,-1.8767024976760147,beta,0.1471,normal,operational
2024-01-09T07:00:00Z,011,49.533732253287454,-1.85943152862601,beta,0.1317,normal,operational
2024-01-09T07:00:00Z,012,49.541573367549574,-1.8643918613158166,beta,0.0974,normal,operational
2024-01-09T07:00:00Z,013,49.548040167414584,-1.8437704747635872,gamma,0.1381,normal,operational
2024-01-09T07:00:00Z,014,49.52766286473023,-1.8621212148759514,gamma,0.161,normal,operational
2024-01-09T07:00:00Z,015,49.53386878467631,-1.8465598296001553,beta,0.117,normal,operational
2024-01-09T08:00:00Z,001,49.54744418130489,-1.8423994190897792,beta,0.1193,normal,operational
2024-01-09T08:00:00Z,002,49.54811226239893,-1.840870942864567,alpha,0.0881,normal,operational
2024-01-09T08:00:00Z,003,49.528584186043595,-1.8753005055338143,beta,0.1459,normal,operational
2024-01-09T08:00:00Z,004,49.54491342878202,-1.8610001167375594,gamma,0.1666,normal,operational
2024-01-09T08:00:00Z,005,49.53925236556679,-1.8575866901502014,beta,0.1326,normal,operational
2024-01-09T08:00:00Z,006,49.53557287847391,-1.8438387445081026,beta,0.1269,normal,operational
2024-01-09T08:00:00Z,007,49.542097649439235,-1.8744515932910144,alpha,0.0991,normal,operational
2024-01-09T08:00:00Z,008,49.524039997917136,-1.8404443308431655,alpha,0.1038,normal,operational
2024-01-09T08:00:00Z,009,49.53970976871205,-1.8421332706976683,beta,0.1522,normal,operational
2024-01-09T08:00:00Z,010,49.54115194352111,-1.8767024976760147,beta,0.111,normal,operational
2024-01-09T08:00:00Z,011,49.533732253287454,-1.85943152862601,beta,0.1374,normal,operational
2024-01-09T08:00:00Z,012,49.541573367549574,-1.8643918613158166,beta,0.1347,normal,operational
2024-01-09T08:00:00Z,013,49.548040167414584,-1.8437704747635872,gamma,0.1705,normal,operational
2024-01-09T08:00:00Z,014,49.52766286473023,-1.8621212148759514,gamma,0.1595,normal,operational
2024-01-09T08:00:00Z,015,49.53386878467631,-1.8465598296001553,beta,0.1341,normal,operational
2024-01-09T09:00:00Z,001,49.54744418130489,-1.8423994190897792,beta,0.1353,normal,operational
2024-01-09T09:00:00Z,002,49.54811226239893,-1.840870942864567,alpha,0.0831,normal,operational
2024-01-09T09:00:00Z,003,49.528584186043595,-1.8753005055338143,beta,0.1334,normal,operational
2024-01-09T09:00:00Z,004,49.54491342878202,-1.8610001167375594,gamma,0.1658,normal,operational
2024-01-09T09:00:00Z,005,49.53925236556679,-1.8575866901502014,beta,0.1172,normal,operational
2024-01-09T09:00:00Z,006,49.53557287847391,-1.8438387445081026,beta,0.1173,normal,operational
2024-01-09T09:00:00Z,007,49.542097649439235,-1.8744515932910144,alpha,0.1089,normal,operational
2024-01-09T09:00:00Z,008,49.524039997917136,-1.8404443308431655,alpha,0.0907,normal,operational
2024-01-09T09:00:00Z,009,49.53970976871205,-1.8421332706976683,beta,0.1171,normal,operational
2024-01-09T09:00:00Z,010,49.54115194352111,-1.8767024976760147,beta,0.1183,normal,operational
2024-01-09T09:00:00Z,011,49.533732253287454,-1.85943152862601,beta,0.143,normal,operational
2024-01-09T09:00:00Z,012,49.541573367549574,-1.8643918613158166,beta,0.1469,normal,operational
2024-01-09T09:00:00Z,013,49.548040167414584,-1.8437704747635872,gamma,0.1333,normal,operational
2024-01-09T09:00:00Z,014,49.52766286473023,-1.8621212148759514,gamma,0.1753,normal,operational
2024-01-09T09:00:00Z,015,49.53386878467631,-1.8465598296001553,beta,0.1156,normal,operational
2024-01-09T10:00:00Z,001,49.54744418130489,-1.8423994190897792,beta,0.1525,normal,operational
2024-01-09T10:00:00Z,002,49.54811226239893,-1.840870942864567,alpha,0.1036,normal,operational
2024-01-09T10:00:00Z,003,49.528584186043595,-1.8753005055338143,beta,0.1441,normal,operational
2024-01-09T10:00:00Z,004,49.54491342878202,-1.8610001167375594,gamma,0.1579,normal,operational
2024-01-09T10:00:00Z,005,49.53925236556679,-1.8575866901502014,beta,0.1379,normal,operational
2024-01-09T10:00:00Z,006,49.53557287847391,-1.8438387445081026,beta,0.123,normal,operational
2024-01-09T10:00:00Z,007,49.542097649439235,-1.8744515932910144,alpha,0.0708,normal,operational
2024-01-09T10:00:00Z,008,49.524039997917136,-1.8404443308431655,alpha,0.0973,normal,operational
2024-01-09T10:00:00Z,009,49.53970976871205,-1.8421332706976683,beta,0.1128,normal,operational
2024-01-09T10:00:00Z,010,49.54115194352111,-1.8767024976760147,beta,0.1305,normal,operational
2024-01-09T10:00:00Z,011,49.533732253287454,-1.85943152862601,beta,0.1187,normal,operational
2024-01-09T10:00:00Z,012,49.541573367549574,-1.8643918613158166,beta,0.1502,normal,operational
2024-01-09T10:00:00Z,013,49.548040167414584,-1.8437704747635872,gamma,0.1651,normal,operational
2024-01-09T10:00:00Z,014,49.52766286473023,-1.8621212148759514,gamma,0.1848,normal,operational
2024-01-09T10:00:00Z,015,49.53386878467631,-1.8465598296001553,beta,0.1453,normal,operational
2024-01-09T11:00:00Z,001,49.54744418130489,-1.8423994190897792,beta,0.1511,normal,operational
2024-01-09T11:00:00Z,002,49.54811226239893,-1.840870942864567,alpha,0.0828,normal,operational
2024-01-09T11:00:00Z,003,49.528584186043595,-1.8753005055338143,beta,0.0994,normal,operational
2024-01-09T11:00:00Z,004,49.54491342878202,-1.8610001167375594,gamma,0.1497,normal,operational
